맨,747,2664,2141,MM,~공간명사,T,맨,*,*,*,*
맻,750,2669,4617,MM,~명사,T,맻,*,*,*,*
먼먼,763,2685,3533,MM,~장소명사|시간명사,T,먼먼,*,*,*,*
멫,750,2669,4617,MM,~명사,T,멫,*,*,*,*
몇,745,2662,3025,MM,~가산명사,T,몇,*,*,*,*
몇대,750,2668,4618,MM,~명사,F,몇대,*,*,*,*
몇몇,745,2662,2411,MM,~가산명사,T,몇몇,*,*,*,*
몇십,745,2662,5574,MM,~가산명사,T,몇십,*,*,*,*
몇억만,745,2662,5245,MM,~가산명사,T,몇억만,*,*,*,*
몇째,750,2668,4617,MM,~명사,F,몇째,*,*,*,*
몇천몇만,745,2662,5245,MM,~가산명사,T,몇천몇만,*,*,*,*
모,761,2682,5713,MM,~인성명사,F,모,*,*,*,*
모두,750,2668,4888,MM,~명사,F,모두,*,*,*,*
모든,750,2669,1557,MM,~명사,T,모든,*,*,*,*
모모,761,2682,4193,MM,~인성명사,F,모모,*,*,*,*
모모한,750,2669,4617,MM,~명사,T,모모한,*,*,*,*
모오든,750,2669,4617,MM,~명사,T,모오든,*,*,*,*
몹쓸,750,2669,4241,MM,~명사,T,몹쓸,*,*,*,*
무든,750,2669,4558,MM,~명사,T,무든,*,*,*,*
무스은,750,2669,4617,MM,~명사,T,무스은,*,*,*,*
무슨,751,2670,413,MM,~비인성명사,T,무슨,*,*,*,*
무슨무슨,751,2670,2841,MM,~비인성명사,T,무슨무슨,*,*,*,*
무신,750,2669,4778,MM,~명사,T,무신,*,*,*,*
문,750,2669,7654,MM,~명사,T,문,*,*,*,*
물경,755,2674,3373,MM,~수표현,T,물경,*,*,*,*
뭇,750,2669,5707,MM,~명사,T,뭇,*,*,*,*
뭔,750,2669,3341,MM,~명사,T,뭔,*,*,*,*
믄,750,2669,5331,MM,~명사,T,믄,*,*,*,*
바른,750,2669,5536,MM,~명사,T,바른,*,*,*,*
반,758,2678,6359,MM,~의존가산명사,T,반,*,*,*,*
배라먹을,750,2669,4617,MM,~명사,T,배라먹을,*,*,*,*
백,745,2662,6964,MM,~가산명사,T,백,*,*,*,*
백대,750,2668,4617,MM,~명사,F,백대,*,*,*,*
백여,745,2661,5438,MM,~가산명사,F,백여,*,*,*,*
벨,750,2669,5870,MM,~명사,T,벨,*,*,*,*
벼라별,750,2669,4515,MM,~명사,T,벼라별,*,*,*,*
변별,750,2669,4617,MM,~명사,T,변별,*,*,*,*
별,746,2663,3988,MM,~고유명사,T,별,*,*,*,*
별별,750,2669,4503,MM,~명사,T,별별,*,*,*,*
별의별,750,2669,3608,MM,~명사,T,별의별,*,*,*,*
본,761,2683,4861,MM,~인성명사,T,본,*,*,*,*
븰,750,2669,4617,MM,~명사,T,븰,*,*,*,*
빌어먹을,750,2669,4790,MM,~명사,T,빌어먹을,*,*,*,*
사,745,2661,8570,MM,~가산명사,F,사,*,*,*,*
사대,750,2668,5890,MM,~명사,F,사대,*,*,*,*
사십,745,2662,5483,MM,~가산명사,T,사십,*,*,*,*
사십여,745,2661,5250,MM,~가산명사,F,사십여,*,*,*,*
사오,745,2661,6692,MM,~가산명사,F,사오,*,*,*,*
사이,750,2668,5169,MM,~명사,F,사이,*,*,*,*
삼,745,2662,6751,MM,~가산명사,T,삼,*,*,*,*
삼대,750,2668,4642,MM,~명사,F,삼대,*,*,*,*
삼사,745,2661,5918,MM,~가산명사,F,삼사,*,*,*,*
삼십,745,2662,5152,MM,~가산명사,T,삼십,*,*,*,*
삼십여,745,2661,5245,MM,~가산명사,F,삼십여,*,*,*,*
새,750,2668,3840,MM,~명사,F,새,*,*,*,*
서,758,2677,8043,MM,~의존가산명사,F,서,*,*,*,*
서너,745,2661,4726,MM,~가산명사,F,서너,*,*,*,*
서너째,750,2668,4617,MM,~명사,F,서너째,*,*,*,*
서른,745,2662,6136,MM,~가산명사,T,서른,*,*,*,*
서른한,750,2669,4705,MM,~명사,T,서른한,*,*,*,*
석,758,2678,4829,MM,~의존가산명사,T,석,*,*,*,*
설흔,750,2669,4617,MM,~명사,T,설흔,*,*,*,*
성,760,2681,6865,MM,~인명명사,T,성,*,*,*,*
세,745,2661,4299,MM,~가산명사,F,세,*,*,*,*
세네,750,2668,3470,MM,~명사,F,세네,*,*,*,*
세네째,750,2668,4617,MM,~명사,F,세네째,*,*,*,*
세째,750,2668,4942,MM,~명사,F,세째,*,*,*,*
셋째,750,2668,5586,MM,~명사,F,셋째,*,*,*,*
셋쨋,750,2669,4617,MM,~명사,T,셋쨋,*,*,*,*
소,760,2680,7060,MM,~인명명사,F,소,*,*,*,*
속,746,2663,5493,MM,~고유명사,T,속,*,*,*,*
수,758,2677,5419,MM,~의존가산명사,F,수,*,*,*,*
수만,745,2662,6138,MM,~가산명사,T,수만,*,*,*,*
수백,745,2662,6004,MM,~가산명사,T,수백,*,*,*,*
수백만,745,2662,4733,MM,~가산명사,T,수백만,*,*,*,*
수백억,745,2662,5245,MM,~가산명사,T,수백억,*,*,*,*
수삼,745,2662,5245,MM,~가산명사,T,수삼,*,*,*,*
수십,745,2662,5283,MM,~가산명사,T,수십,*,*,*,*
수십만,745,2662,4905,MM,~가산명사,T,수십만,*,*,*,*
수십억,745,2662,4859,MM,~가산명사,T,수십억,*,*,*,*
수십조,745,2661,5245,MM,~가산명사,F,수십조,*,*,*,*
수억,745,2662,5244,MM,~가산명사,T,수억,*,*,*,*
수억만,745,2662,5245,MM,~가산명사,T,수억만,*,*,*,*
수조,745,2661,5853,MM,~가산명사,F,수조,*,*,*,*
수천,745,2662,6854,MM,~가산명사,T,수천,*,*,*,*
수천만,745,2662,5245,MM,~가산명사,T,수천만,*,*,*,*
수천수만,745,2662,5457,MM,~가산명사,T,수천수만,*,*,*,*
수천억,745,2662,5245,MM,~가산명사,T,수천억,*,*,*,*
순,750,2669,5389,MM,~명사,T,순,*,*,*,*
쉰,745,2662,5920,MM,~가산명사,T,쉰,*,*,*,*
스무,745,2661,3966,MM,~가산명사,F,스무,*,*,*,*
스무남은,745,2662,5245,MM,~가산명사,T,스무남은,*,*,*,*
스무째,750,2668,4617,MM,~명사,F,스무째,*,*,*,*
스물째,750,2668,4617,MM,~명사,F,스물째,*,*,*,*
슥,750,2669,4935,MM,~명사,T,슥,*,*,*,*
시,750,2668,8046,MM,~명사,F,시,*,*,*,*
신,748,2666,6872,MM,~기관명사,T,신,*,*,*,*
십,745,2662,6324,MM,~가산명사,T,십,*,*,*,*
십대,750,2668,5556,MM,~명사,F,십대,*,*,*,*
십여,745,2661,5500,MM,~가산명사,F,십여,*,*,*,*
썩을,761,2683,4505,MM,~인성명사,T,썩을,*,*,*,*
아랫,750,2669,6177,MM,~명사,T,아랫,*,*,*,*
아모,750,2668,4670,MM,~명사,F,아모,*,*,*,*
아무,750,2668,3554,MM,~명사,F,아무,*,*,*,*
아무런,750,2669,3198,MM,~명사,T,아무런,*,*,*,*
아무아무,750,2668,5290,MM,~명사,F,아무아무,*,*,*,*
아홉,745,2662,6327,MM,~가산명사,T,아홉,*,*,*,*
아홉째,750,2668,4610,MM,~명사,F,아홉째,*,*,*,*
아흔,745,2662,5364,MM,~가산명사,T,아흔,*,*,*,*
암,750,2669,7201,MM,~명사,T,암,*,*,*,*
애먼,750,2669,4617,MM,~명사,T,애먼,*,*,*,*
야뜨,750,2668,4617,MM,~명사,F,야뜨,*,*,*,*
약,755,2674,4451,MM,~수표현,T,약,*,*,*,*
양,750,2669,4893,MM,~명사,T,양,*,*,*,*
양대,750,2668,4741,MM,~명사,F,양대,*,*,*,*
어나,750,2668,6583,MM,~명사,F,어나,*,*,*,*
어느,750,2668,2446,MM,~명사,F,어느,*,*,*,*
어느어느,750,2668,5005,MM,~명사,F,어느어느,*,*,*,*
어는,750,2669,4923,MM,~명사,T,어는,*,*,*,*
어떤,750,2669,1296,MM,~명사,T,어떤,*,*,*,*
어떨,750,2669,5492,MM,~명사,T,어떨,*,*,*,*
어떻,750,2669,7078,MM,~명사,T,어떻,*,*,*,*
어뜬,750,2669,4617,MM,~명사,T,어뜬,*,*,*,*
어만,750,2669,4938,MM,~명사,T,어만,*,*,*,*
어인,750,2669,4736,MM,~명사,T,어인,*,*,*,*
어쩐,750,2669,5489,MM,~명사,T,어쩐,*,*,*,*
어쩔,750,2669,5127,MM,~명사,T,어쩔,*,*,*,*
억,745,2662,7184,MM,~가산명사,T,억,*,*,*,*
억만,745,2662,5245,MM,~가산명사,T,억만,*,*,*,*
억조,745,2661,5246,MM,~가산명사,F,억조,*,*,*,*
억천만,745,2662,5245,MM,~가산명사,T,억천만,*,*,*,*
언,750,2669,8141,MM,~명사,T,언,*,*,*,*
에문,750,2669,4640,MM,~명사,T,에문,*,*,*,*
여,750,2668,8279,MM,~명사,F,여,*,*,*,*
여나무,750,2668,4617,MM,~명사,F,여나무,*,*,*,*
여남,745,2662,5976,MM,~가산명사,T,여남,*,*,*,*
여남은,745,2662,4922,MM,~가산명사,T,여남은,*,*,*,*
여남은째,750,2668,4617,MM,~명사,F,여남은째,*,*,*,*
여남째,750,2668,4617,MM,~명사,F,여남째,*,*,*,*
여느,750,2668,4599,MM,~명사,F,여느,*,*,*,*
여늬,750,2668,4617,MM,~명사,F,여늬,*,*,*,*
여덜아홉,750,2669,4617,MM,~명사,T,여덜아홉,*,*,*,*
여덟,745,2662,6664,MM,~가산명사,T,여덟,*,*,*,*
여덟아홉,745,2662,5295,MM,~가산명사,T,여덟아홉,*,*,*,*
여덟아홉째,750,2668,4617,MM,~명사,F,여덟아홉째,*,*,*,*
여덟째,750,2668,4617,MM,~명사,F,여덟째,*,*,*,*
여든,745,2662,5473,MM,~가산명사,T,여든,*,*,*,*
여라문,750,2669,4617,MM,~명사,T,여라문,*,*,*,*
여러,745,2661,4188,MM,~가산명사,F,여러,*,*,*,*
여서일곱,750,2669,4617,MM,~명사,T,여서일곱,*,*,*,*
여서일곱째,750,2668,4617,MM,~명사,F,여서일곱째,*,*,*,*
여섯,745,2662,7611,MM,~가산명사,T,여섯,*,*,*,*
여섯째,750,2668,5046,MM,~명사,F,여섯째,*,*,*,*
여순,750,2669,4617,MM,~명사,T,여순,*,*,*,*
연,755,2674,6935,MM,~수표현,T,연,*,*,*,*
엳아홉,745,2662,5245,MM,~가산명사,T,엳아홉,*,*,*,*
엳아홉째,750,2668,4617,MM,~명사,F,엳아홉째,*,*,*,*
열,745,2662,7758,MM,~가산명사,T,열,*,*,*,*
열네,750,2668,4842,MM,~명사,F,열네,*,*,*,*
열두,750,2668,6465,MM,~명사,F,열두,*,*,*,*
열두어,750,2668,4617,MM,~명사,F,열두어,*,*,*,*
열두째,750,2668,4529,MM,~명사,F,열두째,*,*,*,*
열둘째,750,2668,4617,MM,~명사,F,열둘째,*,*,*,*
열세,750,2668,6146,MM,~명사,F,열세,*,*,*,*
열아문,750,2669,4617,MM,~명사,T,열아문,*,*,*,*
열째,750,2668,4617,MM,~명사,F,열째,*,*,*,*
열한,750,2669,6028,MM,~명사,T,열한,*,*,*,*
열한째,750,2668,4617,MM,~명사,F,열한째,*,*,*,*
염병할,750,2669,4653,MM,~명사,T,염병할,*,*,*,*
엿,758,2678,4848,MM,~의존가산명사,T,엿,*,*,*,*
영,745,2662,8326,MM,~가산명사,T,영,*,*,*,*
예,750,2668,7608,MM,~명사,F,예,*,*,*,*
예닐곱,745,2662,5248,MM,~가산명사,T,예닐곱,*,*,*,*
예닐곱째,750,2668,4617,MM,~명사,F,예닐곱째,*,*,*,*
예수남은,745,2662,5245,MM,~가산명사,T,예수남은,*,*,*,*
예순,745,2662,5738,MM,~가산명사,T,예순,*,*,*,*
예순한,750,2669,4617,MM,~명사,T,예순한,*,*,*,*
예일곱,750,2669,4617,MM,~명사,T,예일곱,*,*,*,*
옛,750,2669,4442,MM,~명사,T,옛,*,*,*,*
오,745,2661,7531,MM,~가산명사,F,오,*,*,*,*
오는,752,2671,5349,MM,~사건명사,T,오는,*,*,*,*
오대,750,2668,4676,MM,~명사,F,오대,*,*,*,*
오랜,750,2669,2640,MM,~명사,T,오랜,*,*,*,*
오랫,750,2669,6174,MM,~명사,T,오랫,*,*,*,*
오륙,745,2662,5958,MM,~가산명사,T,오륙,*,*,*,*
오른,750,2669,6097,MM,~명사,T,오른,*,*,*,*
오만,750,2669,4939,MM,~명사,T,오만,*,*,*,*
오십,745,2662,4979,MM,~가산명사,T,오십,*,*,*,*
오십여,745,2661,5274,MM,~가산명사,F,오십여,*,*,*,*
오오랜,750,2669,4617,MM,~명사,T,오오랜,*,*,*,*
온,750,2669,4744,MM,~명사,T,온,*,*,*,*
온간,750,2669,4075,MM,~명사,T,온간,*,*,*,*
온갓,750,2669,4617,MM,~명사,T,온갓,*,*,*,*
온갖,750,2669,3151,MM,~명사,T,온갖,*,*,*,*
올,752,2671,3459,MM,~사건명사,T,올,*,*,*,*
와이,750,2668,5520,MM,~명사,F,와이,*,*,*,*
왠,750,2669,5003,MM,~명사,T,왠,*,*,*,*
외딴,762,2684,3928,MM,~장소명사,T,외딴,*,*,*,*
왼,750,2669,5035,MM,~명사,T,왼,*,*,*,*
왼갖,750,2669,4617,MM,~명사,T,왼갖,*,*,*,*
요,750,2668,5779,MM,~명사,F,요,*,*,*,*
요까짓,750,2669,4617,MM,~명사,T,요까짓,*,*,*,*
요깟,750,2669,4617,MM,~명사,T,요깟,*,*,*,*
요따위,750,2668,4509,MM,~명사,F,요따위,*,*,*,*
요딴,750,2669,4851,MM,~명사,T,요딴,*,*,*,*
요런,750,2669,4113,MM,~명사,T,요런,*,*,*,*
요런조런,750,2669,4617,MM,~명사,T,요런조런,*,*,*,*
요론,750,2669,4617,MM,~명사,T,요론,*,*,*,*
요만,750,2669,4893,MM,~명사,T,요만,*,*,*,*
울,750,2669,7807,MM,~명사,T,울,*,*,*,*
워느,750,2668,4617,MM,~명사,F,워느,*,*,*,*
워떤,750,2669,4617,MM,~명사,T,워떤,*,*,*,*
원,750,2669,8127,MM,~명사,T,원,*,*,*,*
웬,750,2669,5532,MM,~명사,T,웬,*,*,*,*
윗,750,2669,6458,MM,~명사,T,윗,*,*,*,*
유세,750,2668,3427,MM,~명사,F,유세,*,*,*,*
육,745,2662,7295,MM,~가산명사,T,육,*,*,*,*
육시랄,750,2669,4617,MM,~명사,T,육시랄,*,*,*,*
육십,745,2662,5713,MM,~가산명사,T,육십,*,*,*,*
육십여,745,2661,5245,MM,~가산명사,F,육십여,*,*,*,*
육칠,745,2662,5245,MM,~가산명사,T,육칠,*,*,*,*
으떤,750,2669,4617,MM,~명사,T,으떤,*,*,*,*
으뜬,750,2669,4617,MM,~명사,T,으뜬,*,*,*,*
이,750,2668,3287,MM,~명사,F,이,*,*,*,*
이까짓,750,2669,4617,MM,~명사,T,이까짓,*,*,*,*
이깐,750,2669,4617,MM,~명사,T,이깐,*,*,*,*
이깟,750,2669,4617,MM,~명사,T,이깟,*,*,*,*
이대,750,2668,6406,MM,~명사,F,이대,*,*,*,*
이따위,750,2668,3807,MM,~명사,F,이따위,*,*,*,*
이딴,750,2669,4661,MM,~명사,T,이딴,*,*,*,*
이러저런,750,2669,4218,MM,~명사,T,이러저런,*,*,*,*
이런,750,2669,522,MM,~명사,T,이런,*,*,*,*
이런저런,750,2669,3566,MM,~명사,T,이런저런,*,*,*,*
이룻,750,2669,4617,MM,~명사,T,이룻,*,*,*,*
이마,750,2668,5263,MM,~명사,F,이마,*,*,*,*
이만,750,2669,5805,MM,~명사,T,이만,*,*,*,*
이삼,745,2662,5849,MM,~가산명사,T,이삼,*,*,*,*
이십,745,2662,6240,MM,~가산명사,T,이십,*,*,*,*
이십여,745,2661,5265,MM,~가산명사,F,이십여,*,*,*,*
일,745,2662,8393,MM,~가산명사,T,일,*,*,*,*
일고여덟,745,2662,5273,MM,~가산명사,T,일고여덟,*,*,*,*
일고여덟째,750,2668,4617,MM,~명사,F,일고여덟째,*,*,*,*
일곱,745,2662,5762,MM,~가산명사,T,일곱,*,*,*,*
일곱여덟째,750,2668,4617,MM,~명사,F,일곱여덟째,*,*,*,*
일곱째,750,2668,5526,MM,~명사,F,일곱째,*,*,*,*
일대,750,2668,3726,MM,~명사,F,일대,*,*,*,*
일백,745,2662,5245,MM,~가산명사,T,일백,*,*,*,*
일백여,745,2661,5245,MM,~가산명사,F,일백여,*,*,*,*
일여덟,745,2662,5245,MM,~가산명사,T,일여덟,*,*,*,*
일여덟째,750,2668,4617,MM,~명사,F,일여덟째,*,*,*,*
일이,745,2661,7188,MM,~가산명사,F,일이,*,*,*,*
일천,745,2662,4883,MM,~가산명사,T,일천,*,*,*,*
일천여,745,2661,5245,MM,~가산명사,F,일천여,*,*,*,*
일흔,745,2662,5581,MM,~가산명사,T,일흔,*,*,*,*
작,757,2676,5806,MM,~양수관형사,T,작,*,*,*,*
장장,755,2674,3424,MM,~수표현,T,장장,*,*,*,*
저,750,2668,4155,MM,~명사,F,저,*,*,*,*
저까짓,750,2669,4617,MM,~명사,T,저까짓,*,*,*,*
저깟,750,2669,4617,MM,~명사,T,저깟,*,*,*,*
저따위,750,2668,4617,MM,~명사,F,저따위,*,*,*,*
저딴,750,2669,4617,MM,~명사,T,저딴,*,*,*,*
저런,750,2669,3191,MM,~명사,T,저런,*,*,*,*
저만,750,2669,5746,MM,~명사,T,저만,*,*,*,*
저지난,750,2669,4617,MM,~명사,T,저지난,*,*,*,*
저희,750,2668,6603,MM,~명사,F,저희,*,*,*,*
전,750,2669,4639,MM,~명사,T,전,*,*,*,*
전전,750,2669,5320,MM,~명사,T,전전,*,*,*,*
제,753,2672,4230,MM,~수관형사,F,제,*,*,*,*
제까짓,761,2683,4191,MM,~인성명사,T,제까짓,*,*,*,*
제깟,761,2683,4191,MM,~인성명사,T,제깟,*,*,*,*
제미붙을,761,2683,4191,MM,~인성명사,T,제미붙을,*,*,*,*
제밀할,761,2683,4191,MM,~인성명사,T,제밀할,*,*,*,*
젠장맞을,761,2683,4191,MM,~인성명사,T,젠장맞을,*,*,*,*
젠장칠,761,2683,4191,MM,~인성명사,T,젠장칠,*,*,*,*
조,750,2668,7840,MM,~명사,F,조,*,*,*,*
조까짓,750,2669,4617,MM,~명사,T,조까짓,*,*,*,*
조깟,750,2669,4617,MM,~명사,T,조깟,*,*,*,*
조따위,750,2668,4812,MM,~명사,F,조따위,*,*,*,*
조딴,750,2669,4617,MM,~명사,T,조딴,*,*,*,*
조런,750,2669,4617,MM,~명사,T,조런,*,*,*,*
조만,750,2669,5115,MM,~명사,T,조만,*,*,*,*
주,750,2668,6390,MM,~명사,F,주,*,*,*,*
주된,750,2669,5255,MM,~명사,T,주된,*,*,*,*
주요,750,2668,5712,MM,~명사,F,주요,*,*,*,*
즈,750,2668,6440,MM,~명사,F,즈,*,*,*,*
즈믄,750,2669,4617,MM,~명사,T,즈믄,*,*,*,*
즉석,750,2669,4689,MM,~명사,T,즉석,*,*,*,*
지,750,2668,7781,MM,~명사,F,지,*,*,*,*
지까짓,750,2669,4617,MM,~명사,T,지까짓,*,*,*,*
지난,752,2671,4651,MM,~사건명사,T,지난,*,*,*,*
지지난,750,2669,4620,MM,~명사,T,지지난,*,*,*,*
천,745,2662,7046,MM,~가산명사,T,천,*,*,*,*
